Week End,Season,Measure,Age Group,Race/Ethnicity,Sex,Population Size,Count,Percent
10/07/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"White, non-Latinx",All Sexes,37776,404,0.0
11/04/2023,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Unknown,,84,
04/13/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Unknown,All Sexes,,326,
11/18/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,246,
11/04/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,213,
02/03/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Unknown,All Sexes,,283,
03/23/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Black, non-Latinx",All Sexes,59709,1958,0.0
03/16/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,305,
11/18/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,Latinx,All Sexes,85789,2425,0.0
10/21/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,Latinx,All Sexes,85789,744,0.0
09/16/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",All Sexes,85840,94,0.0
04/27/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Black, non-Latinx",All Sexes,59709,2094,0.0
10/14/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Unknown,,22,
10/07/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Unknown,,6,
10/21/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Unknown,,29,
03/23/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Unknown,All Sexes,,317,
10/28/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"Asian, non-Latinx",All Sexes,8058,395,0.0
10/28/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,Unknown,All Sexes,,209,
04/06/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Unknown,All Sexes,,323,
09/30/2023,2023-2024,UpToDate_2023_2024,0-17 yrs,All Race/Ethnicities,All Sexes,545173,1118,0.0
10/28/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Unknown,,98,
01/13/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Black, non-Latinx",All Sexes,59709,1543,0.0
04/27/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Unknown,,86,
11/04/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Unknown,,580,
10/07/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"Other, non-Latinx",All Sexes,6234,122,0.0
10/21/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,Unknown,All Sexes,,149,
01/20/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Unknown,All Sexes,,273,
10/21/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Unknown,,421,
12/02/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,3633,0.1
10/28/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Latinx,All Sexes,122098,6410,0.1
03/23/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,306,
03/30/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Black, non-Latinx",All Sexes,59709,2004,0.0
09/30/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Other, non-Latinx",All Sexes,18857,375,0.0
04/13/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,310,
10/28/2023,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Male,411100,12301,0.0
11/04/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"Asian, non-Latinx",All Sexes,8058,433,0.1
12/09/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,Latinx,All Sexes,82791,3242,0.0
10/14/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,Unknown,All Sexes,,1475,
09/23/2023,2023-2024,UpToDate_2023_2024,65-74 yrs,All Race/Ethnicities,All Sexes,210964,5176,0.0
09/23/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Other, non-Latinx",All Sexes,25569,632,0.0
03/16/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Unknown,All Sexes,,310,
04/27/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,314,
01/13/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Unknown,All Sexes,,265,
04/27/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Unknown,All Sexes,,328,
11/04/2023,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Male,411100,14523,0.0
09/16/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Female,44758,53,0.0
12/02/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Latinx,All Sexes,122098,11217,0.1
03/02/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,301,
09/30/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"White, non-Latinx",All Sexes,37776,131,0.0
11/04/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,Unknown,All Sexes,,259,
10/28/2023,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Unknown,,74,
12/16/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,4011,0.1
01/20/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Black, non-Latinx",All Sexes,59709,1593,0.0
12/02/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,266,
02/24/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,301,
10/21/2023,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Unknown,,64,
10/28/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,187,
04/06/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Black, non-Latinx",All Sexes,59709,2027,0.0
10/07/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Latinx,All Sexes,122098,2543,0.0
10/21/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"Other, non-Latinx",All Sexes,6234,289,0.0
09/23/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,All Race/Ethnicities,All Sexes,209779,57,0.0
09/30/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,901,0.0
03/30/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,308,
09/23/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"Asian, non-Latinx",All Sexes,23186,437,0.0
09/30/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Unknown,,21,
09/30/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"Asian, non-Latinx",All Sexes,10628,32,0.0
12/30/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,287,
09/23/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"Asian, non-Latinx",All Sexes,10628,5,0.0
11/04/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,All Race/Ethnicities,All Sexes,209779,6510,0.0
10/07/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,388,
11/18/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,All Race/Ethnicities,All Sexes,185590,7497,0.0
10/14/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"Other, non-Latinx",All Sexes,6234,219,0.0
10/14/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,565,
10/21/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Unknown,,72,
11/25/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,All Race/Ethnicities,All Sexes,185590,8422,0.0
04/13/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Black, non-Latinx",All Sexes,59709,2056,0.0
03/09/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,302,
04/20/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,311,
09/16/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Male,41082,41,0.0
02/03/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,298,
09/30/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Asian, non-Latinx",All Sexes,47111,640,0.0
10/14/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Unknown,,41,
10/07/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"Asian, non-Latinx",All Sexes,27165,1252,0.0
09/23/2023,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Female,408418,1332,0.0
11/04/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,Latinx,All Sexes,82791,1537,0.0
10/07/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,All Race/Ethnicities,All Sexes,209779,811,0.0
04/27/2024,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Unknown,,142,
01/06/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,289,
11/25/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Latinx,All Sexes,122098,10346,0.1
12/23/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,284,
10/07/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,All Race/Ethnicities,All Sexes,149804,347,0.0
10/07/2023,2023-2024,UpToDate_2023_2024,0-17 yrs,All Race/Ethnicities,All Sexes,545173,2519,0.0
10/14/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,"Other, non-Latinx",All Sexes,8900,49,0.0
10/28/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,Unknown,All Sexes,,315,
05/04/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Unknown,,86,
05/04/2024,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",Unknown,,314,
05/04/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Unknown,,160,
01/20/2024,2023-2024,UpToDate_2023_2024,18-64 yrs,All Race/Ethnicities,All Sexes,1850665,234081,0.1
01/27/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Black, non-Latinx",All Sexes,132989,3704,0.0
09/23/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,690,0.0
05/11/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Other, non-Latinx",All Sexes,10636,5617,0.5
04/13/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,Latinx,All Sexes,122098,17934,0.1
12/09/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,All Race/Ethnicities,All Sexes,560271,31841,0.1
10/28/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,All Race/Ethnicities,All Sexes,560271,18255,0.0
09/23/2023,2023-2024,UpToDate_2023_2024,All Ages,Latinx,All Sexes,819518,2583,0.0
03/16/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,Unknown,All Sexes,,686,
12/16/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Unknown,,822,
11/04/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"Asian, non-Latinx",All Sexes,10628,563,0.1
11/25/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Female,98435,12406,0.1
09/30/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,Latinx,All Sexes,241705,1581,0.0
03/02/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"Asian, non-Latinx",All Sexes,10628,1378,0.1
02/17/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Black, non-Latinx",All Sexes,132989,4069,0.0
11/04/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"White, non-Latinx",All Sexes,37776,2969,0.1
02/10/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,4889,0.2
02/03/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,2639,
12/02/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Unknown,,56,
04/13/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"White, non-Latinx",All Sexes,37776,7133,0.2
02/10/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,Unknown,All Sexes,,656,
03/30/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Unknown,All Sexes,,4345,
10/14/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"Other, non-Latinx",All Sexes,6531,3539,0.5
01/13/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,All Race/Ethnicities,All Sexes,209779,15947,0.1
10/14/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,Latinx,All Sexes,241705,4145,0.0
11/11/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"Asian, non-Latinx",All Sexes,23186,4559,0.2
03/30/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,Unknown,All Sexes,,704,
02/24/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,1688,
11/11/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,1608,
01/20/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,4742,0.2
04/20/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Unknown,All Sexes,,4436,
02/24/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Latinx,All Sexes,82791,5708,0.1
12/30/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Asian, non-Latinx",All Sexes,47111,4145,0.1
02/17/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Unknown,,143,
03/16/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Unknown,,147,
09/23/2023,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Male,358383,1105,0.0
01/27/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,4800,0.2
12/16/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,15413,0.1
10/07/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,All Sexes,,2575,
11/04/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,Unknown,All Sexes,,379,
04/27/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Other, non-Latinx",All Sexes,6234,1061,0.2
02/03/2024,2023-2024,UpToDate_2023_2024,65+ yrs,"Asian, non-Latinx",All Sexes,23186,6603,0.3
01/06/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",All Sexes,189857,27903,0.1
10/28/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,1303,
03/16/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",All Sexes,189857,31156,0.2
11/04/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,Latinx,All Sexes,85789,1565,0.0
11/18/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,1113,
12/23/2023,2023-2024,UpToDate_2023_2024,18-64 yrs,All Race/Ethnicities,All Sexes,1850665,212803,0.1
12/23/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Male,41082,12360,0.3
04/20/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Unknown,,148,
12/16/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,1398,
12/30/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"Other, non-Latinx",All Sexes,6234,833,0.1
12/02/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"Asian, non-Latinx",All Sexes,23186,5413,0.2
04/20/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Other, non-Latinx",All Sexes,6234,1053,0.2
04/13/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Latinx,All Sexes,82791,6446,0.1
12/30/2023,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Male,358383,26240,0.1
12/09/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,2096,
02/03/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Unknown,All Sexes,,4043,
03/02/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,All Race/Ethnicities,All Sexes,185590,14964,0.1
09/16/2023,2023-2024,UpToDate_2023_2024,All Ages,"White, non-Latinx",All Sexes,863622,441,0.0
09/16/2023,2023-2024,UpToDate_2023_2024,65+ yrs,All Race/Ethnicities,All Sexes,350550,263,0.0
11/11/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"Other, non-Latinx",All Sexes,10636,3706,0.3
01/13/2024,2023-2024,UpToDate_2023_2024,75+ yrs,All Race/Ethnicities,All Sexes,139586,48490,0.3
03/02/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,11088,0.1
12/30/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"Asian, non-Latinx",All Sexes,8058,849,0.1
10/28/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"Other, non-Latinx",All Sexes,6234,382,0.1
11/18/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,Latinx,All Sexes,165753,4227,0.0
09/23/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,All Race/Ethnicities,All Sexes,463141,5597,0.0
11/04/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,"Asian, non-Latinx",All Sexes,8903,336,0.0
03/02/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"Other, non-Latinx",All Sexes,9113,1427,0.2
11/18/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"White, non-Latinx",All Sexes,28798,3096,0.1
10/14/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Male,,1738,
03/30/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,All Race/Ethnicities,All Sexes,185590,15770,0.1
10/14/2023,2023-2024,UpToDate_2023_2024,All Ages,"Black, non-Latinx",Female,429168,10004,0.0
09/30/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"White, non-Latinx",All Sexes,294073,11172,0.0
03/23/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Unknown,,148,
02/24/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Other, non-Latinx",All Sexes,10636,5468,0.5
03/16/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,20928,0.1
11/11/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,Latinx,All Sexes,85789,2019,0.0
02/03/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Asian, non-Latinx",All Sexes,27165,4815,0.2
12/09/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"Asian, non-Latinx",All Sexes,10628,995,0.1
04/06/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Latinx,All Sexes,82791,6364,0.1
01/20/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Unknown,,155,
10/14/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"White, non-Latinx",All Sexes,37776,1007,0.0
11/25/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Black, non-Latinx",All Sexes,132989,2096,0.0
12/23/2023,2023-2024,UpToDate_2023_2024,65+ yrs,Unknown,All Sexes,,1502,
02/17/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Unknown,,889,
03/30/2024,2023-2024,UpToDate_2023_2024,75+ yrs,All Race/Ethnicities,All Sexes,139586,53070,0.4
02/17/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"Asian, non-Latinx",All Sexes,10628,1347,0.1
03/09/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Unknown,,146,
03/30/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Other, non-Latinx",All Sexes,10636,5558,0.5
12/16/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Unknown,,149,
11/18/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,All Race/Ethnicities,All Sexes,827253,81012,0.1
11/18/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"Asian, non-Latinx",All Sexes,27165,3430,0.1
05/11/2024,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Unknown,,86,
10/21/2023,2023-2024,UpToDate_2023_2024,65+ yrs,"Other, non-Latinx",All Sexes,6531,4393,0.7
10/28/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Asian, non-Latinx",All Sexes,47111,2227,0.0
01/20/2024,2023-2024,UpToDate_2023_2024,75+ yrs,All Race/Ethnicities,All Sexes,139586,48991,0.4
01/27/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"Other, non-Latinx",All Sexes,25569,8336,0.3
04/20/2024,2023-2024,UpToDate_2023_2024,65+ yrs,Unknown,All Sexes,,1823,
09/30/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"White, non-Latinx",All Sexes,195561,2579,0.0
05/11/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,Unknown,All Sexes,,333,
01/13/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Other, non-Latinx",All Sexes,10636,5213,0.5
05/11/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Asian, non-Latinx",All Sexes,27165,5107,0.2
02/17/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Unknown,All Sexes,,4136,
03/30/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Asian, non-Latinx",All Sexes,47111,4957,0.1
05/11/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"White, non-Latinx",All Sexes,294073,68110,0.2
02/17/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,Unknown,All Sexes,,2702,
11/25/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Unknown,,131,
04/27/2024,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Unknown,,148,
12/09/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"Other, non-Latinx",All Sexes,9113,1164,0.1
11/11/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"Black, non-Latinx",All Sexes,158402,10260,0.1
09/23/2023,2023-2024,UpToDate_2023_2024,65+ yrs,Latinx,All Sexes,68645,861,0.0
12/23/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Latinx,All Sexes,122098,13577,0.1
04/20/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"White, non-Latinx",All Sexes,37776,7155,0.2
03/16/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"Asian, non-Latinx",All Sexes,10628,1406,0.1
12/02/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,7045,0.0
09/30/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,All Race/Ethnicities,All Sexes,463141,11580,0.0
04/20/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Other, non-Latinx",All Sexes,10636,5588,0.5
10/14/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Female,,1997,
04/27/2024,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Unknown,,159,
10/14/2023,2023-2024,UpToDate_2023_2024,All Ages,"Asian, non-Latinx",Male,91422,4176,0.0
04/20/2024,2023-2024,UpToDate_2023_2024,18-29 yrs,"Asian, non-Latinx",All Sexes,47111,5024,0.1
03/09/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Other, non-Latinx",All Sexes,10636,5500,0.5
09/30/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Male,1332725,24578,0.0
10/07/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Asian, non-Latinx",All Sexes,64806,2685,0.0
12/02/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"Black, non-Latinx",All Sexes,66473,932,0.0
01/20/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Asian, non-Latinx",All Sexes,27165,4702,0.2
11/04/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"Other, non-Latinx",All Sexes,6234,439,0.1
11/04/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,All Race/Ethnicities,All Sexes,827253,66476,0.1
03/16/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,11396,0.1
12/09/2023,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Unknown,,128,
05/04/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,Unknown,All Sexes,,4475,
02/17/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Other, non-Latinx",All Sexes,6234,957,0.2
12/02/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"White, non-Latinx",All Sexes,37776,4974,0.1
12/02/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,"Asian, non-Latinx",All Sexes,8058,648,0.1
11/25/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,1198,
04/13/2024,2023-2024,UpToDate_2023_2024,05-11 yrs,"Asian, non-Latinx",All Sexes,10628,1451,0.1
10/07/2023,2023-2024,UpToDate_2023_2024,18-29 yrs,"Other, non-Latinx",All Sexes,18857,654,0.0
01/20/2024,2023-2024,UpToDate_2023_2024,65+ yrs,Unknown,All Sexes,,1639,
10/14/2023,2023-2024,UpToDate_2023_2024,All Ages,Latinx,Male,411100,7343,0.0
04/27/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,Unknown,All Sexes,,1787,
11/04/2023,2023-2024,UpToDate_2023_2024,50-64 yrs,"Other, non-Latinx",All Sexes,10636,3326,0.3
02/10/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,10570,0.1
11/25/2023,2023-2024,UpToDate_2023_2024,All Ages,"Other, non-Latinx",Male,41082,10428,0.3
01/27/2024,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Unknown,,871,
01/27/2024,2023-2024,UpToDate_2023_2024,75+ yrs,All Race/Ethnicities,All Sexes,139586,49605,0.4
10/28/2023,2023-2024,UpToDate_2023_2024,05-11 yrs,"Other, non-Latinx",All Sexes,9113,514,0.1
04/27/2024,2023-2024,UpToDate_2023_2024,30-49 yrs,"Black, non-Latinx",All Sexes,201100,12056,0.1
11/11/2023,2023-2024,UpToDate_2023_2024,All Ages,All Race/Ethnicities,Unknown,,651,
10/07/2023,2023-2024,UpToDate_2023_2024,0-4 yrs,"White, non-Latinx",All Sexes,35734,198,0.0
10/14/2023,2023-2024,UpToDate_2023_2024,12-17 yrs,All Race/Ethnicities,All Sexes,185590,2404,0.0
09/30/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,Unknown,All Sexes,,604,
11/11/2023,2023-2024,UpToDate_2023_2024,All Ages,Unknown,Female,,3817,
01/27/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,Latinx,All Sexes,122098,15810,0.1
01/20/2024,2023-2024,UpToDate_2023_2024,50-64 yrs,"Other, non-Latinx",All Sexes,10636,5271,0.5
02/24/2024,2023-2024,UpToDate_2023_2024,12-17 yrs,"Black, non-Latinx",All Sexes,59709,1830,0.0
11/11/2023,2023-2024,UpToDate_2023_2024,30-49 yrs,"Other, non-Latinx",All Sexes,25569,5716,0.2
